trade_date,ts_code,name,signal,direction,close,pct_chg,volume_ratio,turnover_rate_f,main_net_pct,winner_rate,rsi_6,bull_count
20260324,603213.SH,镇洋发展,S7_底部共振,LONG,12.97,1.0125,0.76,2.3202,0.8951616451789317,9.16,22.259,3
20260324,002125.SZ,湘潭电化,S7_底部共振,LONG,13.05,1.0062,0.95,6.6968,0.11974400574576254,23.5,18.576,3
20260324,600885.SH,宏发股份,S7_底部共振,LONG,27.37,0.9963,0.77,1.4844,0.04406254177285054,10.54,24.273,2
20260324,002984.SZ,森麒麟,S7_底部共振,LONG,17.26,0.9947,0.97,1.9,0.2860816297061487,4.02,17.178,3
20260324,688187.SH,时代电气,S7_底部共振,LONG,51.56,0.9792,0.7,1.099,0.003592682993719667,35.12,22.218,1
20260324,002299.SZ,圣农发展,S7_底部共振,LONG,16.63,0.9715,0.93,2.0428,0.25996322541991185,30.1,16.32,1
20260324,600660.SH,福耀玻璃,S7_底部共振,LONG,55.7,0.9607,0.65,1.0924,0.3030613182475313,5.38,28.654,3
20260324,603721.SH,*ST天择,S7_底部共振,LONG,18.92,0.9605,1.26,2.148,0.1449551857591165,8.27,19.616,3
20260324,300859.SZ,西域旅游,S7_底部共振,LONG,31.92,0.9488,0.82,4.2709,0.1366467787807592,14.28,14.73,1
20260324,600850.SH,电科数字,S7_底部共振,LONG,22.5,0.9421,1.27,3.4155,0.05303842956367838,3.36,15.456,3
20260324,000998.SZ,隆平高科,S7_底部共振,LONG,9.76,0.9307,0.75,2.945,0.8510885915091159,11.94,29.408,3
20260324,601878.SH,浙商证券,S7_底部共振,LONG,9.77,0.9298,0.73,0.8896,0.1033125444885995,2.28,20.505,4
20260324,300146.SZ,汤臣倍健,S7_底部共振,LONG,10.86,0.9294,0.95,1.839,0.07179937747443221,6.53,18.808,3
20260324,601108.SH,财通证券,S7_底部共振,LONG,7.61,0.9284,1.15,1.5396,0.7498031973283867,5.44,15.717,3
20260324,603868.SH,飞科电器,S7_底部共振,LONG,33.0,0.9174,1.57,4.6167,0.4073253113785096,1.92,17.779,4
20260324,600929.SH,雪天盐业,S7_底部共振,LONG,5.62,0.8977,0.84,3.0289,0.11148400731876759,13.2,16.46,2
20260324,002507.SZ,涪陵榨菜,S7_底部共振,LONG,12.5,0.8878,0.37,1.3965,0.32508318660947694,10.14,28.07,3
20260324,600861.SH,北京人力,S7_底部共振,LONG,16.11,0.8766,0.56,0.9018,0.11764597723692835,4.71,20.61,2
20260324,002234.SZ,民和股份,S7_底部共振,LONG,8.07,0.875,1.3,4.8161,0.13013029703913673,10.61,14.544,2
20260324,600827.SH,百联股份,S7_底部共振,LONG,8.2,0.861,0.73,0.9104,0.01552667513344706,1.58,19.549,2
20260324,605020.SH,永和股份,S7_底部共振,LONG,24.72,0.8568,1.01,3.2751,1.2364304655768517,7.36,16.16,3
20260324,300901.SZ,中胤时尚,S7_底部共振,LONG,15.51,0.8453,1.14,2.4948,0.13739707246152152,7.13,21.064,2
20260324,600048.SH,保利发展,S7_底部共振,LONG,5.97,0.8446,0.74,1.3683,0.2666932699481235,2.66,19.157,3
20260324,300048.SZ,合康新能,S7_底部共振,LONG,7.18,0.8427,1.01,4.6443,0.27622498672882967,15.79,24.837,3
20260324,601668.SH,中国建筑,S7_底部共振,LONG,4.88,0.8264,0.72,1.2687,0.32061224489795925,5.73,27.844,4
20260324,600887.SH,伊利股份,S7_底部共振,LONG,25.7,0.8239,0.84,0.676,0.22914799781241973,8.99,28.945,4
20260324,603325.SH,博隆技术,S7_底部共振,LONG,70.76,0.8121,0.76,1.4382,0.3509254221985577,3.35,20.998,3
20260324,601059.SH,信达证券,S7_底部共振,LONG,16.5,0.7941,0.78,1.638,0.4426765839329508,0.91,19.327,4
20260324,603197.SH,保隆科技,S7_底部共振,LONG,31.87,0.7906,1.08,1.3178,0.17681719491467368,3.89,20.627,3
20260324,603363.SH,傲农生物,S7_底部共振,LONG,3.92,0.7712,0.69,3.6207,0.20131776167874102,9.75,24.536,3
20260324,603236.SH,移远通信,S7_底部共振,LONG,73.48,0.768,0.96,2.519,0.03810847943773292,6.2,17.804,2
20260324,002758.SZ,浙农股份,S7_底部共振,LONG,9.52,0.7407,1.08,3.9784,1.1571813994894762,10.59,17.748,2
20260324,601601.SH,中国太保,S7_底部共振,LONG,37.59,0.7235,0.82,0.9877,0.09775075123130816,8.91,28.167,3
20260324,600352.SH,浙江龙盛,S7_底部共振,LONG,12.73,0.712,0.72,1.8349,0.47344329962599174,11.47,14.789,2
20260324,601636.SH,旗滨集团,S7_底部共振,LONG,5.91,0.6814,0.91,2.8428,0.4843791817006364,11.24,15.697,2
20260324,600845.SH,宝信软件,S7_底部共振,LONG,20.69,0.6813,0.59,2.1485,0.2550391438556939,4.83,28.465,3
20260324,300851.SZ,交大思诺,S7_底部共振,LONG,28.41,0.6733,1.75,5.6782,0.38943338302883823,19.51,23.012,3
20260324,003032.SZ,*ST传智,S7_底部共振,LONG,6.11,0.659,1.26,3.3212,0.02238673077412286,10.27,23.703,3
20260324,301325.SZ,曼恩斯特,S7_底部共振,LONG,44.2,0.6375,0.86,3.701,0.07318274802129178,7.65,12.716,3
20260324,601678.SH,滨化股份,S7_底部共振,LONG,4.78,0.6316,0.77,3.7836,0.18790835110139123,6.94,21.92,2
20260324,600598.SH,北大荒,S7_底部共振,LONG,15.65,0.5784,0.84,4.7268,0.3268627488665801,24.52,23.579,2
20260324,600618.SH,氯碱化工,S7_底部共振,LONG,12.6,0.5587,0.78,5.9294,0.29134142257258394,6.7,20.503,3
20260324,002920.SZ,德赛西威,S7_底部共振,LONG,107.2,0.5534,0.87,1.9183,0.1298662055474045,2.65,19.171,3
20260324,601969.SH,海南矿业,S7_底部共振,LONG,11.33,0.5324,0.82,9.5414,0.03506859290831799,8.95,29.392,2
20260324,601211.SH,国泰海通,S7_底部共振,LONG,17.03,0.5313,1.19,0.9636,0.0022106646471848476,9.21,19.056,3
20260324,002409.SZ,雅克科技,S7_底部共振,LONG,78.95,0.5092,0.67,3.4936,0.05317971714384296,6.37,25.292,3
20260324,601066.SH,中信建投,S7_底部共振,LONG,21.86,0.5057,0.77,0.9378,0.5573311128471655,6.71,17.907,3
20260324,600114.SH,东睦股份,S7_底部共振,LONG,26.57,0.4917,0.96,2.7077,0.4678447563996697,5.66,16.166,3
20260324,600933.SH,爱柯迪,S7_底部共振,LONG,16.55,0.4857,0.79,1.8087,0.5065870613297455,6.81,22.802,3
20260324,600332.SH,白云山,S7_底部共振,LONG,23.22,0.476,1.04,2.3631,0.6929849111871333,6.51,12.02,4
20260324,688707.SH,振华新材,S7_底部共振,LONG,13.03,0.4626,1.03,2.4522,0.18503724495303903,5.69,19.743,2
20260324,600127.SH,金健米业,S7_底部共振,LONG,6.56,0.4594,0.99,6.842,0.29039566235499026,11.13,21.675,3
20260324,600348.SH,华阳股份,S7_底部共振,LONG,9.25,0.4343,0.91,2.9892,0.036820362353407146,32.59,28.828,1
20260324,603997.SH,继峰股份,S7_底部共振,LONG,12.02,0.4177,0.77,1.2351,1.088834353572676,7.96,18.401,3
20260324,601555.SH,东吴证券,S7_底部共振,LONG,7.84,0.3841,0.74,1.7237,0.3314459975645042,4.07,9.409,3
20260324,300910.SZ,瑞丰新材,S7_底部共振,LONG,45.75,0.351,0.7,2.1808,0.7804896432168725,5.45,17.996,3
20260324,603822.SH,ST嘉澳,S7_底部共振,LONG,96.0,0.3344,0.79,1.7926,0.13254190205103566,9.77,16.392,2
20260324,002096.SZ,易普力,S7_底部共振,LONG,12.42,0.3231,1.02,1.9447,0.8659353723116825,4.9,11.156,3
20260324,600030.SH,中信证券,S7_底部共振,LONG,24.36,0.2882,0.9,1.4254,0.08889460071647746,2.83,17.448,4
20260324,688018.SH,乐鑫科技,S7_底部共振,LONG,138.97,0.267,1.06,2.5478,0.21792959695243552,5.31,19.928,3
20260324,600500.SH,中化国际,S7_底部共振,LONG,4.29,0.2336,0.76,2.5733,0.21278353528314192,20.53,26.037,1
20260324,688549.SH,中巨芯-U,S7_底部共振,LONG,8.73,0.2296,1.05,5.0436,0.5468179700679779,8.35,24.936,2
20260324,603733.SH,仙鹤股份,S7_底部共振,LONG,22.57,0.222,0.99,3.2407,1.8571769307828077,28.38,27.852,2
20260324,601216.SH,君正集团,S7_底部共振,LONG,5.54,0.1808,0.68,2.7593,0.15895003413453798,21.98,24.438,2
20260324,000707.SZ,双环科技,S7_底部共振,LONG,5.81,0.1724,0.72,4.2016,0.3972613189914942,9.53,15.742,4
20260324,300628.SZ,亿联网络,S7_底部共振,LONG,32.95,0.152,0.99,1.849,0.4740114841466089,3.09,27.235,3
20260324,688171.SH,纬德信息,S7_底部共振,LONG,48.0,0.1252,1.42,3.1591,0.3119990241862412,10.37,21.151,2
20260324,002698.SZ,博实股份,S7_底部共振,LONG,13.39,0.0747,1.77,2.4853,0.7019866471258753,4.14,9.852,4
20260324,603181.SH,皇马科技,S7_底部共振,LONG,14.41,0.0694,0.86,2.1432,0.5490224828934507,12.92,12.525,2
20260324,300926.SZ,博俊科技,S7_底部共振,LONG,27.83,0.0359,0.87,2.3799,1.0704413848603067,6.25,17.581,3
20260324,688267.SH,中触媒,S7_底部共振,LONG,27.88,0.0,0.92,3.5115,0.3295501232539029,9.16,20.589,3
20260324,688061.SH,灿瑞科技,S7_底部共振,LONG,31.76,-0.0629,1.2,5.3011,0.5023536907645529,12.24,28.62,3
20260324,600185.SH,珠免集团,S7_底部共振,LONG,5.81,-0.1718,1.29,3.221,0.2857829333195549,4.6,11.617,2
20260324,002588.SZ,史丹利,S7_底部共振,LONG,10.16,-0.1965,0.68,4.5338,0.46941314772098347,17.3,26.728,1
20260324,600690.SH,海尔智家,S7_底部共振,LONG,23.35,-0.384,1.18,1.3251,0.35527024488006514,5.14,14.555,4
20260324,688484.SH,南芯科技,S7_底部共振,LONG,34.78,-0.4009,1.13,2.2403,0.5727698909949684,4.32,14.581,3
20260324,002586.SZ,ST围海,S7_底部共振,LONG,4.7,-0.4237,1.22,2.1611,0.6915346208800915,37.2,26.589,1
20260324,603599.SH,广信股份,S7_底部共振,LONG,13.08,-0.6079,0.93,2.8643,0.230391834546383,11.64,18.193,2
20260324,002895.SZ,川恒股份,S7_底部共振,LONG,35.66,-0.6132,0.76,3.5188,0.16549419002743995,12.49,17.284,1
20260324,300911.SZ,亿田智能,S7_底部共振,LONG,28.63,-0.7626,0.82,9.0663,0.3669661068437271,11.24,17.604,2
20260324,300491.SZ,通合科技,S7_底部共振,LONG,24.31,-0.7755,1.12,8.5499,0.6807954651507223,40.52,20.541,2
20260324,603477.SH,巨星农牧,S7_底部共振,LONG,16.83,-0.8834,0.95,4.8946,0.24540349120045812,6.51,15.823,4
20260324,601882.SH,海天精工,S7_底部共振,LONG,19.07,-0.8836,1.77,6.5474,0.3370080947074094,8.76,17.053,5
20260324,603337.SH,杰克科技,S7_底部共振,LONG,39.24,-0.8841,1.29,2.0875,0.11526156116142333,10.37,23.602,1
20260324,688155.SH,先惠技术,S7_底部共振,LONG,71.35,-0.9028,1.58,5.6237,0.09827243810902245,9.85,11.237,4
20260324,688099.SH,晶晨股份,S7_底部共振,LONG,80.5,-1.227,0.97,3.2126,0.0417593447306064,7.29,23.994,3
20260324,300847.SZ,中船汉光,S7_底部共振,LONG,15.68,-1.2594,1.86,7.7779,0.2920437140679683,9.86,12.74,4
20260324,000929.SZ,*ST兰黄,S7_底部共振,LONG,9.37,-1.2645,1.66,4.3422,0.30483434908124446,9.51,19.644,5
20260324,603100.SH,川仪股份,S7_底部共振,LONG,19.02,-1.3485,2.45,7.4698,0.16168358026283838,4.85,5.651,4
20260324,002003.SZ,伟星股份,S7_底部共振,LONG,9.61,-1.4359,1.75,2.1239,0.28573552841210814,4.02,16.878,4
20260324,603010.SH,万盛股份,S7_底部共振,LONG,10.32,-1.6206,1.47,4.7758,0.2812618032698431,6.14,16.113,3
20260324,600988.SH,赤峰黄金,S7_底部共振,LONG,36.12,-1.6875,3.23,10.402,0.21647786394424243,18.79,25.354,3
20260324,000933.SZ,神火股份,S7_底部共振,LONG,29.18,-2.6684,2.0,7.1317,0.3173135124932475,9.9,19.861,4
20260324,688408.SH,中信博,S7_底部共振,LONG,40.77,-2.9979,1.58,7.7664,0.3915455123593353,9.73,27.853,4
20260324,301181.SZ,标榜股份,S7_底部共振,LONG,38.1,-4.2954,1.03,10.0425,0.3596913644035684,8.07,26.128,4
20260324,600096.SH,云天化,S7_底部共振,LONG,34.51,-5.9417,1.64,10.5598,0.0720129924539277,12.6,16.623,3
20260324,600703.SH,三安光电,S7_底部共振,LONG,13.85,-6.9846,2.62,15.8897,0.1011823751568401,17.64,21.761,3
20260324,300335.SZ,迪森股份,S8_多因子共振≥6,LONG,8.4,20.0,2.06,31.7598,1.791267351266404,93.17,70.909,6
20260324,300603.SZ,立昂技术,S8_多因子共振≥6,LONG,11.65,10.5313,2.02,19.6144,0.9655187595662519,95.86,64.408,6
20260324,002082.SZ,万邦德,S8_多因子共振≥6,LONG,19.79,10.0056,2.11,9.0944,1.0416701935755714,98.93,67.257,6
20260324,000601.SZ,韶能股份,S8_多因子共振≥6,LONG,8.06,9.9591,2.4,38.7102,1.0309305898857641,88.98,68.558,6
20260324,000809.SZ,和展能源,S8_多因子共振≥6,LONG,4.01,9.863,4.24,24.5166,0.8913410061422031,99.14,75.598,6
20260324,000531.SZ,穗恒运Ａ,S8_多因子共振≥6,LONG,7.88,9.1413,3.02,23.2343,0.968069414989112,97.58,76.367,6
20260324,002039.SZ,黔源电力,S8_多因子共振≥6,LONG,20.0,7.9914,1.93,10.4224,0.6418957335084314,99.83,66.006,6
20260324,300231.SZ,银信科技,S8_多因子共振≥6,LONG,12.71,6.0935,1.74,20.7489,0.4589592648831566,99.63,72.588,6
20260324,000883.SZ,湖北能源,S8_多因子共振≥6,LONG,5.1,6.0291,2.03,4.8734,1.5555108590899704,93.42,69.914,6
20260324,000815.SZ,美利云,S8_多因子共振≥6,LONG,20.56,5.9794,1.63,50.7993,0.10130097877571252,81.4,75.269,6
20260324,000690.SZ,宝新能源,S8_多因子共振≥6,LONG,5.1,5.8091,1.88,13.3135,0.6377993781816945,91.4,69.799,6
20260324,001256.SZ,炜冈科技,S8_多因子共振≥6,LONG,25.46,5.4244,1.92,71.4034,1.1449531830065083,99.6,86.933,6
20260324,002053.SZ,云南能投,S8_多因子共振≥6,LONG,13.0,4.5857,1.87,13.2335,0.6801706474792458,87.6,70.07,6
20260324,600207.SH,安彩高科,S8_多因子共振≥6,LONG,6.18,4.3919,2.05,17.645,0.07717024591182368,98.59,83.301,6
20260324,000720.SZ,新能泰山,S9_大宗溢价>5pct,LONG,4.14,10.1064,0.53,3.5372,5.216073376024159,56.55,57.852,3
20260324,002309.SZ,中利集团,S9_大宗溢价>5pct,LONG,4.61,10.0239,0.33,2.5469,7.310811372280914,97.32,92.058,4
20260324,603759.SH,海天股份,S9_大宗溢价>5pct,LONG,10.13,9.9891,1.08,3.0554,6.572586738261825,15.78,53.311,2
20260324,603358.SH,华达科技,A3_机构龙虎榜大幅净卖出,AVOID,36.27,-10.0,1.5,7.0864,-1.5638582707523854,0.84,6.609,1
20260324,000856.SZ,冀东装备,A3_机构龙虎榜大幅净卖出,AVOID,11.1,-9.8294,1.85,31.0637,-2.5080895406064627,10.07,39.853,4
20260324,000020.SZ,深华发Ａ,A3_机构龙虎榜大幅净卖出,AVOID,18.95,-9.7619,3.15,66.5686,-0.8096181888219195,19.75,52.994,3
20260324,600703.SH,三安光电,A3_机构龙虎榜大幅净卖出,AVOID,13.85,-6.9846,2.62,15.8897,0.1011823751568401,17.64,21.761,3
20260324,920088.BJ,科力股份,A3_机构龙虎榜大幅净卖出,AVOID,70.83,-6.5074,0.89,27.4238,,1.37,43.714,3
20260324,600580.SH,卧龙电驱,A3_机构龙虎榜大幅净卖出,AVOID,38.4,-5.8362,2.21,11.6958,-0.12437738233026972,8.94,39.073,2
20260324,002430.SZ,杭氧股份,A3_机构龙虎榜大幅净卖出,AVOID,27.76,-5.1913,1.43,6.3884,0.11934346236145248,9.37,33.261,2
20260324,000669.SZ,ST金鸿,A3_机构龙虎榜大幅净卖出,AVOID,5.21,-4.927,0.81,8.8602,-1.5152748922323553,64.3,61.094,2
20260324,920036.BJ,觅睿科技,A3_机构龙虎榜大幅净卖出,AVOID,48.29,-3.4393,0.63,22.0149,,18.72,60.682,1
20260324,920078.BJ,族兴新材,A3_机构龙虎榜大幅净卖出,AVOID,25.57,-1.7294,,34.3924,,19.93,28.846,1
20260324,301658.SZ,首航新能,A3_机构龙虎榜大幅净卖出,AVOID,59.88,-1.5294,1.0,50.2399,-0.011855136020818658,39.15,78.566,3
20260324,301667.SZ,纳百川,A3_机构龙虎榜大幅净卖出,AVOID,102.91,-1.1241,0.78,43.1211,-0.10308662388593243,59.39,67.062,3
20260324,002310.SZ,东方新能,A3_机构龙虎榜大幅净卖出,AVOID,3.79,-1.0444,1.65,36.3173,-1.7220050195203567,73.7,88.117,3
20260324,300345.SZ,华民股份,A3_机构龙虎榜大幅净卖出,AVOID,9.06,0.7786,1.63,49.5106,-1.1102782944888205,37.92,73.003,3
20260324,002902.SZ,铭普光磁,A3_机构龙虎榜大幅净卖出,AVOID,23.59,3.5103,1.27,35.2171,-0.14224045410098057,80.76,60.345,2
20260324,603105.SH,芯能科技,A3_机构龙虎榜大幅净卖出,AVOID,13.36,4.8666,1.51,41.1388,-0.1814087871024907,92.54,91.902,3
20260324,002620.SZ,ST瑞和,A3_机构龙虎榜大幅净卖出,AVOID,7.51,5.035,0.68,4.6038,0.24385108039814968,99.81,73.497,4
20260324,600726.SH,华电能源,A3_机构龙虎榜大幅净卖出,AVOID,5.59,5.0752,0.97,44.407,-0.33969114171624143,97.4,85.933,2
20260324,300040.SZ,九洲集团,A3_机构龙虎榜大幅净卖出,AVOID,8.93,5.9312,1.36,41.4447,-0.28625189874885504,97.9,69.475,3
20260324,000815.SZ,美利云,A3_机构龙虎榜大幅净卖出,AVOID,20.56,5.9794,1.63,50.7993,0.10130097877571252,81.4,75.269,6
20260324,603803.SH,瑞斯康达,A3_机构龙虎榜大幅净卖出,AVOID,15.61,6.8446,1.29,58.7001,-0.5791912953155495,92.63,77.171,3
20260324,002654.SZ,万润科技,A3_机构龙虎榜大幅净卖出,AVOID,14.85,8.4733,1.68,16.1249,1.0202447953663736,42.56,46.819,5
20260324,002756.SZ,永兴材料,A3_机构龙虎榜大幅净卖出,AVOID,69.54,8.6563,1.36,8.8797,1.182936692728119,89.47,63.257,2
20260324,600758.SH,辽宁能源,A3_机构龙虎榜大幅净卖出,AVOID,5.2,9.9366,1.28,19.108,-1.864786539342753,97.6,91.25,2
20260324,002428.SZ,云南锗业,A3_机构龙虎榜大幅净卖出,AVOID,44.66,10.0,2.01,16.0313,1.723741274856594,81.31,59.671,4
20260324,600982.SH,宁波能源,A3_机构龙虎榜大幅净卖出,AVOID,6.27,10.0,3.01,32.9567,0.3202642509444244,99.5,89.614,5
20260324,600396.SH,华电辽能,A3_机构龙虎榜大幅净卖出,AVOID,7.58,10.0145,1.19,35.7961,0.007022697542055944,99.35,96.915,4
20260324,600032.SH,浙江新能,A3_机构龙虎榜大幅净卖出,AVOID,11.84,10.0372,1.58,32.7341,-0.3789901568176221,99.69,89.785,3
20260324,601016.SH,节能风电,A3_机构龙虎榜大幅净卖出,AVOID,4.91,10.0897,1.33,34.8717,-0.16073003335761687,99.27,78.524,4
20260324,300868.SZ,杰美特,A3_机构龙虎榜大幅净卖出,AVOID,52.0,12.2383,2.84,28.5446,-0.7678860953811627,53.84,85.308,3
20260324,301327.SZ,华宝新能,A4_RSI超买+近布林上轨+主力流出,AVOID,69.34,-2.626,1.25,19.1016,-0.39855573432550667,80.14,70.123,2
20260324,300085.SZ,银之杰,A4_RSI超买+近布林上轨+主力流出,AVOID,46.43,-1.2548,1.11,16.9222,-0.2702014865174593,91.35,73.308,1
20260324,002310.SZ,东方新能,A4_RSI超买+近布林上轨+主力流出,AVOID,3.79,-1.0444,1.65,36.3173,-1.7220050195203567,73.7,88.117,3
20260324,002594.SZ,比亚迪,A4_RSI超买+近布林上轨+主力流出,AVOID,106.64,-0.9198,1.05,3.7501,-0.6089643028326559,85.88,73.389,2
20260324,300866.SZ,安克创新,A4_RSI超买+近布林上轨+主力流出,AVOID,110.14,-0.4789,1.01,4.2215,-0.361663560987251,84.92,75.371,1
20260324,603687.SH,大胜达,A4_RSI超买+近布林上轨+主力流出,AVOID,14.75,0.1358,3.21,53.1504,-0.5453999189495117,77.24,93.719,3
20260324,603366.SH,日出东方,A4_RSI超买+近布林上轨+主力流出,AVOID,10.88,0.5545,0.94,23.676,-0.05194558082009314,90.52,74.29,2
20260324,300345.SZ,华民股份,A4_RSI超买+近布林上轨+主力流出,AVOID,9.06,0.7786,1.63,49.5106,-1.1102782944888205,37.92,73.003,3
20260324,600310.SH,广西能源,A4_RSI超买+近布林上轨+主力流出,AVOID,5.17,1.7717,1.76,31.048,-0.26664498364862843,90.2,88.006,3
20260324,300329.SZ,海伦钢琴,A4_RSI超买+近布林上轨+主力流出,AVOID,15.74,2.5407,0.98,7.8896,-0.37087590309749413,87.82,79.588,2
20260324,688218.SH,江苏北人,A4_RSI超买+近布林上轨+主力流出,AVOID,23.69,2.5985,0.78,5.2242,-0.422222605754129,88.7,71.309,2
20260324,601908.SH,京运通,A4_RSI超买+近布林上轨+主力流出,AVOID,4.5,2.9748,1.99,20.6657,-0.04979328383395189,94.3,80.305,5
20260324,603898.SH,好莱客,A4_RSI超买+近布林上轨+主力流出,AVOID,15.37,3.1544,3.0,12.9041,-0.7728694874851013,68.56,82.168,2
20260324,000862.SZ,银星能源,A4_RSI超买+近布林上轨+主力流出,AVOID,9.01,3.3257,1.65,38.4582,-0.2598941865197384,91.28,82.167,4
20260324,002730.SZ,电光科技,A4_RSI超买+近布林上轨+主力流出,AVOID,23.51,3.4316,0.98,20.212,-0.29646231977879134,97.3,86.975,2
20260324,600930.SH,华电新能,A4_RSI超买+近布林上轨+主力流出,AVOID,7.19,3.7518,1.03,20.6743,-0.243035902233657,92.05,78.13,3
20260324,002947.SZ,恒铭达,A4_RSI超买+近布林上轨+主力流出,AVOID,50.21,4.0622,1.21,8.3479,-0.22392785357263564,97.28,72.993,3
20260324,001283.SZ,豪鹏科技,A4_RSI超买+近布林上轨+主力流出,AVOID,71.25,4.1971,1.93,14.5801,-0.31934869908203534,95.22,77.987,3
20260324,300432.SZ,富临精工,A4_RSI超买+近布林上轨+主力流出,AVOID,23.26,4.4924,1.02,13.0839,-0.16797359058748335,98.66,95.331,2
20260324,600508.SH,上海能源,A4_RSI超买+近布林上轨+主力流出,AVOID,13.93,4.5796,2.07,9.4864,-0.07774638068326291,96.81,71.045,3
20260324,600681.SH,百川能源,A4_RSI超买+近布林上轨+主力流出,AVOID,4.96,4.8626,1.91,23.2823,-0.3557296488284054,96.72,81.954,4
20260324,603105.SH,芯能科技,A4_RSI超买+近布林上轨+主力流出,AVOID,13.36,4.8666,1.51,41.1388,-0.1814087871024907,92.54,91.902,3
20260324,603272.SH,联翔股份,A4_RSI超买+近布林上轨+主力流出,AVOID,25.18,5.0042,5.35,29.559,-0.13151522070929814,77.19,70.225,4
20260324,603843.SH,*ST正平,A4_RSI超买+近布林上轨+主力流出,AVOID,8.95,5.0469,0.7,5.37,-0.47072199872962106,98.45,94.919,2
20260324,601218.SH,吉鑫科技,A4_RSI超买+近布林上轨+主力流出,AVOID,7.62,5.9805,1.14,35.1063,-0.1976216517735072,92.18,72.556,3
20260324,603628.SH,清源股份,A4_RSI超买+近布林上轨+主力流出,AVOID,15.99,6.1753,1.64,23.8045,-0.10888554756023346,98.53,78.862,4
20260324,001258.SZ,立新能源,A4_RSI超买+近布林上轨+主力流出,AVOID,11.33,6.6855,1.95,44.5608,-1.1045588818835153,93.95,75.386,3
20260324,603803.SH,瑞斯康达,A4_RSI超买+近布林上轨+主力流出,AVOID,15.61,6.8446,1.29,58.7001,-0.5791912953155495,92.63,77.171,3
20260324,601330.SH,绿色动力,A4_RSI超买+近布林上轨+主力流出,AVOID,11.18,7.7071,1.14,35.1903,-0.18811504940982685,94.95,88.856,2
20260324,300939.SZ,秋田微,A4_RSI超买+近布林上轨+主力流出,AVOID,46.7,8.9086,1.58,27.9509,-0.1325268604639666,99.23,88.437,4
20260324,600758.SH,辽宁能源,A4_RSI超买+近布林上轨+主力流出,AVOID,5.2,9.9366,1.28,19.108,-1.864786539342753,97.6,91.25,2
20260324,600032.SH,浙江新能,A4_RSI超买+近布林上轨+主力流出,AVOID,11.84,10.0372,1.58,32.7341,-0.3789901568176221,99.69,89.785,3
20260324,300868.SZ,杰美特,A4_RSI超买+近布林上轨+主力流出,AVOID,52.0,12.2383,2.84,28.5446,-0.7678860953811627,53.84,85.308,3
20260324,688272.SH,富吉瑞,A4_RSI超买+近布林上轨+主力流出,AVOID,39.6,15.5193,3.19,21.6892,-0.41533293948856465,88.44,70.96,3
20260324,688519.SH,南亚新材,A4_RSI超买+近布林上轨+主力流出,AVOID,157.0,18.0274,1.13,8.9446,-0.2830164189759228,99.18,72.736,2
